"business_id","rating","RestaurantsPriceRange2","business.parking","BikeParking","NoiseLevel","RestaurantsGoodForGroups","RestaurantsDelivery","HasTV","WiFi","RestaurantsTakeOut","RestaurantsReservations","RestaurantsTableService"
"08sdTX1MNAyeyOJai2EZ3Q",4,2,NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,TRUE,NA
"0A4wL1DwQILnrRHE2Vd4xA",3,2,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"0adnz967WpNN_7my3kPVnA",4,2,NA,NA,"quiet",FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA
"0ajxfBepF_fssrjLOyupNw",1,4,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"0anXSUX9KG5sQEzs-Of8Vg",4.33333333333333,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"0AQnRQw34IQW9-1gJkYnMA",2,2,1,FALSE,"loud",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"0B3W6KxkD3o4W4l6cq735w",4,2,1,TRUE,"very_loud",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"0BEaW7yAystJ2OG-S0jv-Q",3,1,0,FALSE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"0BFzeEDYXR_w9Ni6qNj9OQ",4,1,NA,TRUE,"average",TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE
"0Bg55OM_rzC_jdvIZRw_7A",5,1,1,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA
"0C1ME-oi2GtsHr8xsV9fsA",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"0C4b8LsgLuL7_DuPXE729A",4,3,1,NA,"average",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE
"0c6PQILCLwRZ8FIB4AEsGw",3.76086956521739,1,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"0cf-w9PK5gLkBkitL3bdqw",5,2,1,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"0D6NKcLzVfQ3RcEPySmzDw",3.75,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"0DQ31asd4IeOTI7dkZ3OXQ",4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,NA,NA
"0e-j5VcEn54EZT-FKCUZdw",5,NA,NA,NA,NA,TRUE,NA,NA,"free",TRUE,TRUE,NA
"0ebavvJVXAzKKQ8C9cOt6g",3,1,0,TRUE,"quiet",FALSE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"0EeciPtb--c42OUE7Nm9mg",2,2,1,TRUE,"loud",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"0EnXIr4UQTemA0R2hlyR8g",5,1,1,TRUE,NA,NA,FALSE,NA,"no",TRUE,NA,NA
"0F42T07SdUQY24pidn9QwQ",3,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"0fdi2Y8RLbnLP9Cvwq7utw",2,1,0,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE
"0gnTMH76ga7VK0wyySql-Q",3,1,0,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA
"0GRVMdloeBnXd0wZIVSYXA",1.8,2,NA,FALSE,NA,TRUE,NA,NA,NA,TRUE,NA,NA
"0h5yI6np7weAVH0jsjHqPw",3,2,0,FALSE,"average",FALSE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"0HegKN321F0gfUcYqsLTxA",5,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"0HgLKI1T9WT3hJXskDtUrQ",5,1,1,TRUE,NA,TRUE,FALSE,TRUE,"free",TRUE,FALSE,NA
"0i9S0BejjRv0ZDwdO9XymA",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"0iJcWcDjaC4CVpR0uQFe5Q",2,1,0,NA,"loud",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"0It4d0eFPJ5UnQqe6g2Z3w",2.91666666666667,1,0,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"0J-QM0fIxBNNiSK_n19y9g",3.46666666666667,1,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"0JeLKGmhR3yumSex7FU9tQ",1,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"0JGMKaKJGVuDus5WcJzvjw",3,3,1,TRUE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"0jn6rkjc9fvQDw5iPtvxfg",2.5,2,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"0JqPI6mv7xHloURlf0L4Mg",3.85714285714286,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"0jxh10zrKlRetrBZ3H7NwA",2.66666666666667,1,1,TRUE,NA,NA,NA,NA,"free",TRUE,NA,NA
"0K1eWoVWOxYITRGCygYumQ",4,NA,NA,FALSE,NA,NA,TRUE,FALSE,"no",TRUE,TRUE,NA
"0k5W44XU4uSEsPA163LKjQ",3,2,NA,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,NA
"0KU0oMG6ohOjdOP7C7w_pg",4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0L1N6cfPDU68p8em1TR2jQ",3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0LA4HKI7ydji1zwnqDbgnw",4,2,1,NA,"loud",FALSE,TRUE,FALSE,NA,TRUE,NA,TRUE
"0ldxjei8v4q95fApIei3Lg",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"0LhYg3iOF9IU2Ut8IL84TQ",4.33333333333333,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"0LsH3PYy7aemkjgQTI2MVQ",4,1,1,TRUE,"quiet",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"0MawqVKJgQdj052D3Zosmg",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0MCXyrNQGaqdYBcAwh3anQ",3.66666666666667,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"0Mhw1lD_Zwsv4Vo6oQrPWA",3.2,2,0,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"0mM_smCpKeKaL0MPMKOLFg",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"0nlocywsFHQmEt8_xbHNiw",3.84444444444444,2,1,FALSE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"0objh8Me1sUzTr-g1ZaO-A",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0oSWfLMJZnl2HhOc2lQb2g",2.57142857142857,1,1,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE
"0pazeZax1Nt9cn0U_8aSUQ",3.66666666666667,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"0PlZmy62LZmy5mA2BE6znw",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",FALSE,FALSE,TRUE
"0pm-hpu8Rkfa16tLjWb-GQ",4.8,2,NA,FALSE,NA,TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"0PO-AN12WzQKh2qnxYNbeg",4.75,2,1,NA,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"0Q4_ekM2pk7KUmuYwuWDzg",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"0QBFtNNj9RIggZGeivcbEg",4,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"0QCmxnnuhv-imac5uDeVHw",3.22222222222222,1,0,FALSE,"quiet",FALSE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"0QzCeORfF8EY34UODWRV9A",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0S46SVEicJjWzqMOI95DgQ",4.33333333333333,2,NA,TRUE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"0TBTV3q6QXCn9vNhy3Xi2w",3,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"0uasL7MepHHQrVNgIhdG3g",1,4,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"0v8icS8wOOgEDiHDCOQkZQ",4.18367346938776,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"0VjHFdczi6Nln_nn8bucJQ",4,1,1,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"0W4lkclzZThpx3V65bVgig",2.75,2,1,TRUE,"loud",FALSE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"0WLzZNlU4YIkaPJBAIR1Ag",3,2,0,NA,"quiet",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"0WsCtzG8xazAmFA5HhQE0A",1,1,1,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"0WTAkJNPznTgmiOUTue9NA",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0XlbdDkYzC14SZF_bUGeXA",4.28571428571429,1,1,TRUE,NA,NA,TRUE,NA,"free",TRUE,FALSE,NA
"0Xr0kte9ADAfZ-GBO-wimg",1.5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",FALSE,TRUE,TRUE
"0xso8uriixDURNmHy3x42A",4.5,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"0xvdC8F0HmFpAFkJk6nXLg",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",FALSE,FALSE,TRUE
"0Y9iJRZO0fKEPKGKKzNoxA",2.5,1,0,FALSE,"quiet",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"0Yh6U06nGLjAMwCw6l9-DA",3.35294117647059,2,1,FALSE,"loud",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"0youcKV6-eE3F2MQj1l6Fw",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"0yZkGtnjZYxdW39aaKKzQg",2.66666666666667,1,1,NA,NA,TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE
"0Z4__YJxeGnYcbx05Mfw_w",3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,FALSE,NA
"0zabNTBrOgQLy0hYsi1Tpg",3,1,1,FALSE,"average",NA,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"0ZPuFZMMYfRa3FRfjddCDA",2.33333333333333,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,FALSE,TRUE
"1_Dg-GguWatioW4mvFQKQA",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"1_v_fooGLY3FQkO5tH3m-A",5,2,1,TRUE,"very_loud",TRUE,FALSE,TRUE,"no",FALSE,FALSE,TRUE
"1_yBAXeCIKXpqOdhTMafhw",4.30769230769231,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"10Jk5ilimXrfAq8JJ1gISg",2,1,1,NA,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"10NSeX03xC2th8-HGFq3sw",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"13KW8P5n1jAxxHB7Bl_obg",5,2,1,FALSE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"15gg-_KO3rq1fmrfMRaXZQ",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"15RvAvPxUBl3HmnGMJdtTQ",3.76923076923077,2,0,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"17DImn_vPnuwU9hhRFXlUA",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"1asJ5XNpbQashKOwIaln5Q",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1C9qS3cKExJdttwd42WO7Q",4,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1CeWMRJwyFkQ-fc3MR1Dmg",3.78571428571429,2,1,TRUE,"loud",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"1cGgVvEbuBlW2GDvJ112vA",3,3,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"1cLXGXThDYZ5WK_KpBLtkw",3.89285714285714,1,1,TRUE,NA,NA,FALSE,NA,"free",TRUE,NA,NA
"1czIVv2iyOHc3WMgtUWXCQ",4.04166666666667,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"1d6c6Q2j2jwVzBfX_dLHlg",3.5,3,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"1DaqBYCDuBwooGNPRv4--g",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",FALSE,TRUE,TRUE
"1DedueD53YsKcpqMWPIe9w",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"1FL3oE2mqq_EFAYPd1TWUg",3.14285714285714,1,0,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"1fnaD5AuE6g3XfG8e1zNnQ",5,1,0,TRUE,"average",FALSE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"1FnwvtISSL0HxIdPLLow1g",4,2,0,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"1GaooxqCWHzulI2Ub3CXEw",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"1gstqQ34l1F7jT2Z0Gx1mg",3.8,2,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA
"1h3aXVtJLx2o4mArNuhf2w",5,3,1,TRUE,"quiet",TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE
"1IQZkCljjKfwh6cijBUQWQ",1,3,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1jdZuhFDFiAtgZIo4WyhEg",4.6,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1jGPUV-80r8WgmCLfKQwYw",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1laf1xiqfkbN2G2cq0r0EA",2.5,2,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1lnIoAIB6U5ywPTC2LG8aQ",2.5,2,0,FALSE,"average",TRUE,FALSE,TRUE,NA,FALSE,TRUE,TRUE
"1lReBAd4iLe0rBLKiurw7Q",2.91304347826087,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"1lRytuj8IdLMHDFl2LetxA",2.33333333333333,2,1,NA,"average",TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"1MpaVGIL6S58X5Pvz3jWvA",4,2,1,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"1MrJJ9tyNyfFrxaNZ67xFg",4.41025641025641,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"1nM-ES-xVqL0yQGTCwtd-Q",3,1,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"1NZNZHnGE4-FLZmU6xp3oQ",1.66666666666667,1,0,FALSE,NA,TRUE,FALSE,FALSE,"no",TRUE,FALSE,NA
"1o3N4PiPI-fHnJnh-U85iw",4,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"1OxSzNUssdRohY5dC-kWVg",2.7,2,1,FALSE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"1p5izA5Py5zN7CuNAxPkvw",3.14285714285714,2,0,FALSE,NA,FALSE,TRUE,FALSE,"no",TRUE,FALSE,NA
"1P6-iWStHI9uec3SMcdWog",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1PNbwRBfXYzWrnV3fbys0A",4.5,2,NA,TRUE,NA,TRUE,TRUE,FALSE,"free",TRUE,FALSE,TRUE
"1Q2_qfRwRziYXdCX5Oda6Q",2,2,1,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"1qmOv8jPJ2kwHxX2DhPxYg",3.5,2,0,FALSE,"quiet",TRUE,NA,NA,NA,NA,NA,TRUE
"1qTx9z8RMz7RIYKAfnpZ0A",2.71428571428571,3,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"1Qu8XmYYaFajY8N7-1VRbA",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1qw65j15MqKqYkljH_iSyA",4.4,1,0,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"1rMr2CqVkqBdX71sWm2akA",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1RzN78VILI5A0iSd4Cj2JQ",3.45454545454545,2,1,FALSE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"1SJiW_mW6IlEe7hqMTnjYg",3.4,1,0,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,NA
"1SWHrS6JVc5yLuJtBTds-g",4,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
"1tQkThb7Q_0OSF7kLw5TIw",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1tsUXKaHQ20rnfXMAdLUmA",5,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"1tZHPFgHUCZ-PTUMIjA1Ng",3,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1VAsBosvx02jpvIUxiKvmg",5,1,0,FALSE,"quiet",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE
"1W2fzoJwOxEMrcS-Z5BooQ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1WtUgLhdBdQ39aBvEUbsnw",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"1XCR1GxL44O2hg3ehRwtMA",4,1,NA,NA,NA,TRUE,TRUE,FALSE,"no",TRUE,TRUE,NA
"1xqzw3Npo6aCTrMObhpA3Q",4,1,0,TRUE,"quiet",FALSE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"1yAbNyUgJhOjCz9EcOCWdA",3.25,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"1YgnHnbPtFWRKWY22fGUTw",3.25,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"1YiQjMqycMuitCXz_xx26Q",4,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1yWINuTOUBQj8ELqRNDOWA",3,1,1,TRUE,NA,NA,FALSE,NA,"free",TRUE,NA,NA
"1zH3_Agw8CTgSmKgg4JNmg",3,1,1,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"1ZHBhMwi9rdXJ92QPHrWLw",3,1,0,NA,"quiet",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"1ZUszwN0CVPMcLuGe0UAMg",5,1,1,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"1zzzuXq0ov-x0aogiqHl-A",1,2,0,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"20Uv2Y0oH8H-oIFWrnqNeA",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"21sGRVR7HEs_t6PdB9tGMw",1,2,1,FALSE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"22lK-APGWeG1CGQWrw6U5Q",2.5,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"23pgbqCi8uXPGu36Rv0GUA",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23UVKSgPGtzzFmQqKRhU6A",2.5,2,1,FALSE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"24YIAXzArY1w2GXzoUbcmw",3.35,1,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"25c15dEPrBrWr4tR1r6sTg",4,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"26Kt6gQRF7S6m7crwR0tjw",4.5,2,1,TRUE,"quiet",FALSE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"27_N5P9HZ86IviONPT_twg",3,3,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"272a60ze8sADYRR6GyJ3GA",1,1,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"27R5Mn6LiE1AxUxmkBL9yA",1,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"2affqR8mmNPuW1HdnFUAng",3.5,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA
"2anooSIsfz_h3yVcsEz5Bw",5,2,1,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA
"2aoKv8DjAeVBjTT9O9sx5g",2,2,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"2AS4HuJJHTBG6R8D9ldrdA",4.5,2,1,FALSE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"2auigv5pF08RjJ8CL1dIVw",3,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"2bA_1zuFULmki0AvlV1jmQ",4.125,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"2BFHItMhYjJzuWA4jIdlQw",3.77777777777778,2,NA,NA,"average",TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE
"2bgqTVjhjpwEe6PEzrJsuA",4.5,2,NA,TRUE,NA,FALSE,TRUE,NA,NA,TRUE,FALSE,NA
"2BuiyGL0JbNjnc88fYH39Q",3.6,2,1,FALSE,"loud",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"2bUK2xslXInox0gjapJjlQ",3.36363636363636,2,0,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"2C8x0RxmqvCOmhvXce4-HA",4.5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2Cief6VYoFUpWKK-qXwlpA",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2Cmpz9lgr-wfOLAwgUf79g",4,2,0,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"2DIQm_EDH7d422g6HxoTDA",4,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"2eMgCYEeUKuE7IZG_ywsJw",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"2F6dAex41iqsoxjSX4xAZA",4.5,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"2FImjoBv0qvq9NumhcVOyA",3.4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"2Fn8UTRFTS0wYZ1DXFNyMA",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2FWFAqM-jqKUU8WqHSp-LQ",3.55555555555556,1,0,TRUE,"quiet",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"2gazu5wD4xWZnwPIc63z1w",4,2,1,TRUE,NA,NA,NA,NA,"free",TRUE,NA,NA
"2gcaJXb85y-7V30RZM539w",2.66666666666667,2,0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"2Gh1Etnpn_BDy72hOXmCtg",4.5,1,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"2gI7dlktBQXPZiuOW-HWvw",3.59459459459459,1,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"2gL0aUIPqe4rw7bJqfAA_g",4,2,1,FALSE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"2GryItAj3e0uOQ5m42-wDg",3,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"2gzB4EE7B_QEFWZtJTG4dA",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"2heWQDie_3KMARwH_NNdvA",3,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"2HHngNRl1QxDtYRQBfG6Uw",3,2,1,TRUE,"quiet",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"2hyciWHsqnbqdEkUvO3KuQ",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"2IIqWeO5yd1VDrhGgZNuzQ",2,1,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,FALSE
"2ILK7gA2Ccl_imtfWFNUIA",5,2,0,TRUE,"loud",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"2iTsRqUsPGRH1li1WVRvKQ",5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"2IvrdAb6zdxr3ZqplqJHbg",3,2,0,FALSE,"loud",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"2jx_SaBzvIdIwul4JoY9IA",3.63636363636364,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"2k0TYJpmr8c89SJjtZJNTw",3,2,0,TRUE,NA,TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"2LwD2kptBJxGrIO7zm9EMQ",1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2m2O7o-E_jYvgvdkT6x_lA",2,1,1,TRUE,"quiet",FALSE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"2meb5cwKh125tF5IwUiIJA",3.8695652173913,1,1,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"2mrM4q-5htVP7Ins7Fjz1w",2.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"2NBCBWZNH23vjxDx-ptg8Q",4,3,NA,NA,"average",TRUE,FALSE,NA,"no",TRUE,TRUE,TRUE
"2NnoviDIh_GjWZI3srr99A",4.5,1,1,NA,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"2Nrn5iCKKFbUPDpQXrnIsw",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2nsMgH0zh8hK4Bu55fYxlA",4.5,2,0,NA,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"2NuFeBWh0YfZfD8pS_I5aQ",4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2OgaMsHjo3VbcdQ0imHqkw",3,2,1,NA,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"2oo3igVBwIg9JXPbj3R58A",4,2,NA,FALSE,"average",TRUE,FALSE,TRUE,NA,TRUE,FALSE,NA
